"individual_id","repeat","fold","seed"
"62150",4,4,20260811
"65315",4,4,20260811
"669426",4,4,20260811
"670602",4,4,20260811
"692864",4,4,20260811
"70761",4,4,20260811
"743023",4,4,20260811
"77534",4,4,20260811
"85244",4,4,20260811
"85465",4,4,20260811
"85786",4,4,20260811
"96458",4,4,20260811
"96501",4,4,20260811
"1047493",4,5,20260811
"106657",4,5,20260811
"106875",4,5,20260811
"107059",4,5,20260811
"1093268",4,5,20260811
"1101307",4,5,20260811
"1195398",4,5,20260811
"126309",4,5,20260811
"12867",4,5,20260811
"1291474",4,5,20260811
"1295300",4,5,20260811
"1301798",4,5,20260811
"1302304",4,5,20260811
"1306534",4,5,20260811
"13302",4,5,20260811
"1342417",4,5,20260811
"13569",4,5,20260811
"13767",4,5,20260811
"1390242",4,5,20260811
"14103",4,5,20260811
"143067",4,5,20260811
"14431",4,5,20260811
"1491661",4,5,20260811
"1541043",4,5,20260811
"1542708",4,5,20260811
"1586793",4,5,20260811
"1637606",4,5,20260811
"1642433",4,5,20260811
"168928",4,5,20260811
"169164",4,5,20260811
"1766370",4,5,20260811
"1799716",4,5,20260811
"1815932",4,5,20260811
"1817540",4,5,20260811
"19627",4,5,20260811
"217451",4,5,20260811
"217562",4,5,20260811
"217743",4,5,20260811
"2201662",4,5,20260811
"2430154",4,5,20260811
"2448313",4,5,20260811
"2464236",4,5,20260811
"2586622",4,5,20260811
"2588696",4,5,20260811
"27001",4,5,20260811
"292717",4,5,20260811
"294724",4,5,20260811
"294818",4,5,20260811
"294910",4,5,20260811
"294940",4,5,20260811
"295296",4,5,20260811
"342336",4,5,20260811
"343376",4,5,20260811
"353782",4,5,20260811
"358886",4,5,20260811
"367751",4,5,20260811
"369670",4,5,20260811
"369673",4,5,20260811
"377276",4,5,20260811
"3822784",4,5,20260811
"3825284",4,5,20260811
"3825285",4,5,20260811
"3826178",4,5,20260811
"3826179",4,5,20260811
"3827757",4,5,20260811
"3830034",4,5,20260811
"3830083",4,5,20260811
"3848142",4,5,20260811
"3849968",4,5,20260811
"3863186",4,5,20260811
"3868812",4,5,20260811
"392884",4,5,20260811
"393298",4,5,20260811
"4057155",4,5,20260811
"41263",4,5,20260811
"413317",4,5,20260811
"418273",4,5,20260811
"419150",4,5,20260811
"41948",4,5,20260811
"419528",4,5,20260811
"420071",4,5,20260811
"420213",4,5,20260811
"42083",4,5,20260811
"423133",4,5,20260811
"423409",4,5,20260811
"423673",4,5,20260811
"424673",4,5,20260811
"424689",4,5,20260811
"424702",4,5,20260811
"427650",4,5,20260811
"427918",4,5,20260811
"429726",4,5,20260811
"433924",4,5,20260811
"438323",4,5,20260811
"438760",4,5,20260811
"447647",4,5,20260811
"460693",4,5,20260811
"471785",4,5,20260811
"62221",4,5,20260811
"62576",4,5,20260811
"6387",4,5,20260811
"64873",4,5,20260811
"65038",4,5,20260811
"67055",4,5,20260811
"730613",4,5,20260811
"770505",4,5,20260811
"77128",4,5,20260811
"77331",4,5,20260811
"775",4,5,20260811
"80662",4,5,20260811
"89491",4,5,20260811
"897095",4,5,20260811
"909641",4,5,20260811
"909658",4,5,20260811
"916978",4,5,20260811
"96495",4,5,20260811
"96638",4,5,20260811
"97120",4,5,20260811
"97487",4,5,20260811
"1066279",5,1,20260811
"1082612",5,1,20260811
"1193118",5,1,20260811
"1210458",5,1,20260811
"126308",5,1,20260811
"1291474",5,1,20260811
"1291739",5,1,20260811
"1298211",5,1,20260811
"1306534",5,1,20260811
"13421",5,1,20260811
"13728",5,1,20260811
"1390242",5,1,20260811
"1399978",5,1,20260811
"1410845",5,1,20260811
"1437563",5,1,20260811
"143844",5,1,20260811
"1477928",5,1,20260811
"1478078",5,1,20260811
"1478148",5,1,20260811
"15292",5,1,20260811
"1541045",5,1,20260811
"1542708",5,1,20260811
"16004",5,1,20260811
"16122",5,1,20260811
"1636586",5,1,20260811
"1637620",5,1,20260811
"1671942",5,1,20260811
"167864",5,1,20260811
"168945",5,1,20260811
"170862",5,1,20260811
"1766332",5,1,20260811
"1766370",5,1,20260811
"1816173",5,1,20260811
"1831374",5,1,20260811
"1838323",5,1,20260811
"2011449",5,1,20260811
"2031157",5,1,20260811
"214589",5,1,20260811
"2151597",5,1,20260811
"2163596",5,1,20260811
"217562",5,1,20260811
"2448314",5,1,20260811
"2485920",5,1,20260811
"2620837",5,1,20260811
"2668073",5,1,20260811
"295261",5,1,20260811
"321397",5,1,20260811
"326413",5,1,20260811
"342090",5,1,20260811
"342253",5,1,20260811
"355411",5,1,20260811
"369564",5,1,20260811
"377246",5,1,20260811
"3827762",5,1,20260811
"3830034",5,1,20260811
"3830068",5,1,20260811
"3830114",5,1,20260811
"3830167",5,1,20260811
"3830198",5,1,20260811
"3848142",5,1,20260811
"3855090",5,1,20260811
"3855646",5,1,20260811
"391994",5,1,20260811
"392884",5,1,20260811
"392956",5,1,20260811
"392959",5,1,20260811
"393205",5,1,20260811
"4057151",5,1,20260811
"4062993",5,1,20260811
"4066585",5,1,20260811
"413317",5,1,20260811
"41418",5,1,20260811
"414940",5,1,20260811
"416019",5,1,20260811
"416396",5,1,20260811
"41660",5,1,20260811
"418273",5,1,20260811
"419152",5,1,20260811
"41948",5,1,20260811
"420071",5,1,20260811
"420125",5,1,20260811
"421340",5,1,20260811
"42174",5,1,20260811
"421747",5,1,20260811
"429168",5,1,20260811
"429726",5,1,20260811
"430154",5,1,20260811
"43154",5,1,20260811
"431742",5,1,20260811
"434148",5,1,20260811
"454059",5,1,20260811
"457982",5,1,20260811
"480143",5,1,20260811
"5131",5,1,20260811
"601577",5,1,20260811
"60900",5,1,20260811
"62526",5,1,20260811
"62587",5,1,20260811
"6387",5,1,20260811
"65038",5,1,20260811
"653215",5,1,20260811
"669426",5,1,20260811
"692876",5,1,20260811
"692904",5,1,20260811
"77310",5,1,20260811
"77331",5,1,20260811
"77587",5,1,20260811
"80506",5,1,20260811
"80836",5,1,20260811
"82710",5,1,20260811
"85244",5,1,20260811
"85741",5,1,20260811
"85899",5,1,20260811
"86954",5,1,20260811
"897095",5,1,20260811
"909658",5,1,20260811
"916978",5,1,20260811
"96495",5,1,20260811
"97127",5,1,20260811
"97487",5,1,20260811
"1066175",5,2,20260811
"106657",5,2,20260811
"106875",5,2,20260811
"107066",5,2,20260811
"1079616",5,2,20260811
"108014",5,2,20260811
"126309",5,2,20260811
"1293839",5,2,20260811
"1295736",5,2,20260811
"1296234",5,2,20260811
"1296766",5,2,20260811
"1301798",5,2,20260811
"1301800",5,2,20260811
"130562",5,2,20260811
"1343502",5,2,20260811
"1360815",5,2,20260811
"1390246",5,2,20260811
"14103",5,2,20260811
"143023",5,2,20260811
"143058",5,2,20260811
"14431",5,2,20260811
"144880",5,2,20260811
"1491661",5,2,20260811
"15200",5,2,20260811
"1563730",5,2,20260811
"1586793",5,2,20260811
"1630947",5,2,20260811
"1630957",5,2,20260811
"1635819",5,2,20260811
"1636202",5,2,20260811
"168154",5,2,20260811
"168928",5,2,20260811
"169164",5,2,20260811
"1700001",5,2,20260811
"1812547",5,2,20260811
"19627",5,2,20260811
"1982528",5,2,20260811
"20424",5,2,20260811
"20934",5,2,20260811
"2099196",5,2,20260811
"2163595",5,2,20260811
"2166",5,2,20260811
"217385",5,2,20260811
"217451",5,2,20260811
"217754",5,2,20260811
"2201662",5,2,20260811
"220384",5,2,20260811
"222490",5,2,20260811
"2448315",5,2,20260811
"2464236",5,2,20260811
"2465",5,2,20260811
"2484313",5,2,20260811
"2485148",5,2,20260811
"2487807",5,2,20260811
"2600794",5,2,20260811
"2621094",5,2,20260811
"2621166",5,2,20260811
"269000",5,2,20260811
"27001",5,2,20260811
"292717",5,2,20260811
"294614",5,2,20260811
"294670",5,2,20260811
"294724",5,2,20260811
"294818",5,2,20260811
"345434",5,2,20260811
"355408",5,2,20260811
"358060",5,2,20260811
"358856",5,2,20260811
"369673",5,2,20260811
"377191",5,2,20260811
"3825285",5,2,20260811
"3830069",5,2,20260811
"3830083",5,2,20260811
"3830201",5,2,20260811
"3848815",5,2,20260811
"3855110",5,2,20260811
"3868812",5,2,20260811
"4057141",5,2,20260811
"41542",5,2,20260811
"41686",5,2,20260811
"41761",5,2,20260811
"42083",5,2,20260811
"421064",5,2,20260811
"421442",5,2,20260811
"422212",5,2,20260811
"42274",5,2,20260811
"423671",5,2,20260811
"4248",5,2,20260811
"427258",5,2,20260811
"427650",5,2,20260811
"429247",5,2,20260811
"432043",5,2,20260811
"433740",5,2,20260811
"4937014",5,2,20260811
"536162",5,2,20260811
"609307",5,2,20260811
"609368",5,2,20260811
"62256",5,2,20260811
"62603",5,2,20260811
"675238",5,2,20260811
"68052",5,2,20260811
"68460",5,2,20260811
"70761",5,2,20260811
"743023",5,2,20260811
"77128",5,2,20260811
"77205",5,2,20260811
"77246",5,2,20260811
"784135",5,2,20260811
"78690",5,2,20260811
"85331",5,2,20260811
"855168",5,2,20260811
"85786",5,2,20260811
"877657",5,2,20260811
"89242",5,2,20260811
"900613",5,2,20260811
"904516",5,2,20260811
"92207",5,2,20260811
"96413",5,2,20260811
"96458",5,2,20260811
"96638",5,2,20260811
"103122",5,3,20260811
"107052",5,3,20260811
"1093268",5,3,20260811
"126114",5,3,20260811
"1290414",5,3,20260811
"1291472",5,3,20260811
"1295755",5,3,20260811
"1298205",5,3,20260811
"1302304",5,3,20260811
"133128",5,3,20260811
"1342417",5,3,20260811
"13569",5,3,20260811
"143989",5,3,20260811
"1477994",5,3,20260811
"1507236",5,3,20260811
"1507248",5,3,20260811
"1637606",5,3,20260811
"1642335",5,3,20260811
"1642486",5,3,20260811
"1672866",5,3,20260811
"168614",5,3,20260811
"1799716",5,3,20260811
"1823515",5,3,20260811
"1987795",5,3,20260811
"2114149",5,3,20260811
"2117143",5,3,20260811
"2151603",5,3,20260811
"2163607",5,3,20260811
"217743",5,3,20260811
"220399",5,3,20260811
"2484320",5,3,20260811
"2485050",5,3,20260811
"2485260",5,3,20260811
"2485915",5,3,20260811
"2588696",5,3,20260811
"2601500",5,3,20260811
"2668072",5,3,20260811
"292907",5,3,20260811
"294705",5,3,20260811
"294940",5,3,20260811
"295146",5,3,20260811
"31089",5,3,20260811
"320849",5,3,20260811
"321131",5,3,20260811
"321614",5,3,20260811
"341985",5,3,20260811
"342231",5,3,20260811
"342263",5,3,20260811
"359354",5,3,20260811
"367751",5,3,20260811
"369670",5,3,20260811
"369679",5,3,20260811
"376804",5,3,20260811
"377165",5,3,20260811
"3822784",5,3,20260811
"3826177",5,3,20260811
"3827770",5,3,20260811
"3827774",5,3,20260811
"3830109",5,3,20260811
"3830130",5,3,20260811
"3830165",5,3,20260811
"3830184",5,3,20260811
"3830206",5,3,20260811
"3855675",5,3,20260811
"3863169",5,3,20260811
"3863186",5,3,20260811
"3865255",5,3,20260811
"3868700",5,3,20260811
"3881",5,3,20260811
"3895",5,3,20260811
"392036",5,3,20260811
"393017",5,3,20260811
"393298",5,3,20260811
"4057142",5,3,20260811
"412956",5,3,20260811
"413235",5,3,20260811
"41471",5,3,20260811
"41804",5,3,20260811
"419380",5,3,20260811
"419528",5,3,20260811
"42066",5,3,20260811
"42076",5,3,20260811
"421337",5,3,20260811
"421749",5,3,20260811
"421919",5,3,20260811
"422005",5,3,20260811
"422181",5,3,20260811
"42237",5,3,20260811
"423133",5,3,20260811
"430174",5,3,20260811
"430433",5,3,20260811
"438163",5,3,20260811
"438323",5,3,20260811
"438760",5,3,20260811
"438770",5,3,20260811
"447647",5,3,20260811
"458835",5,3,20260811
"460142",5,3,20260811
"460693",5,3,20260811
"460960",5,3,20260811
"464211",5,3,20260811
"471420",5,3,20260811
"512731",5,3,20260811
"62150",5,3,20260811
"62221",5,3,20260811
"625454",5,3,20260811
"67055",5,3,20260811
"770505",5,3,20260811
"77230",5,3,20260811
"80662",5,3,20260811
"835884",5,3,20260811
"85637",5,3,20260811
"85685",5,3,20260811
"86783",5,3,20260811
"876108",5,3,20260811
"88809",5,3,20260811
"89762",5,3,20260811
"909641",5,3,20260811
"934019",5,3,20260811
"96501",5,3,20260811
"1064007",5,4,20260811
"106844",5,4,20260811
"107017",5,4,20260811
"107103",5,4,20260811
"1081265",5,4,20260811
"1127595",5,4,20260811
"12867",5,4,20260811
"1290408",5,4,20260811
"1301796",5,4,20260811
"1301802",5,4,20260811
"1302311",5,4,20260811
"13396",5,4,20260811
"13469",5,4,20260811
"13954",5,4,20260811
"1402346",5,4,20260811
"143067",5,4,20260811
"1439621",5,4,20260811
"1541043",5,4,20260811
"1642433",5,4,20260811
"1649008",5,4,20260811
"1671946",5,4,20260811
"168060",5,4,20260811
"168524",5,4,20260811
"168912",5,4,20260811
"168924",5,4,20260811
"168939",5,4,20260811
"170744",5,4,20260811
"1766345",5,4,20260811
"1790751",5,4,20260811
"1815932",5,4,20260811
"217726",5,4,20260811
"217777",5,4,20260811
"218554",5,4,20260811
"218794",5,4,20260811
"2430154",5,4,20260811
"2464628",5,4,20260811
"2485043",5,4,20260811
"2588634",5,4,20260811
"292703",5,4,20260811
"294834",5,4,20260811
"294897",5,4,20260811
"295026",5,4,20260811
"295091",5,4,20260811
"295191",5,4,20260811
"305029",5,4,20260811
"30709",5,4,20260811
"321822",5,4,20260811
"323172",5,4,20260811
"342202",5,4,20260811
"342336",5,4,20260811
"343376",5,4,20260811
"353782",5,4,20260811
"358886",5,4,20260811
"367789",5,4,20260811
"368747",5,4,20260811
"376770",5,4,20260811
"376790",5,4,20260811
"3827757",5,4,20260811
"3827768",5,4,20260811
"3827771",5,4,20260811
"3830032",5,4,20260811
"3830162",5,4,20260811
"3831054",5,4,20260811
"3854950",5,4,20260811
"3864287",5,4,20260811
"3889",5,4,20260811
"390604",5,4,20260811
"390845",5,4,20260811
"391721",5,4,20260811
"393281",5,4,20260811
"39359",5,4,20260811
"4057155",5,4,20260811
"4059227",5,4,20260811
"4069736",5,4,20260811
"412450",5,4,20260811
"41263",5,4,20260811
"41484",5,4,20260811
"415173",5,4,20260811
"41669",5,4,20260811
"41800",5,4,20260811
"419525",5,4,20260811
"420213",5,4,20260811
"421018",5,4,20260811
"422983",5,4,20260811
"423143",5,4,20260811
"423200",5,4,20260811
"423348",5,4,20260811
"423409",5,4,20260811
"423673",5,4,20260811
"424689",5,4,20260811
"424700",5,4,20260811
"427918",5,4,20260811
"428988",5,4,20260811
"429101",5,4,20260811
"431424",5,4,20260811
"433924",5,4,20260811
"438273",5,4,20260811
"443483",5,4,20260811
"450448",5,4,20260811
"609448",5,4,20260811
"623960",5,4,20260811
"62633",5,4,20260811
"664062",5,4,20260811
"67929",5,4,20260811
"743034",5,4,20260811
"770285",5,4,20260811
"775",5,4,20260811
"77534",5,4,20260811
"83123",5,4,20260811
"85587",5,4,20260811
"85599",5,4,20260811
"85676",5,4,20260811
"85711",5,4,20260811
"85888",5,4,20260811
"86230",5,4,20260811
"86394",5,4,20260811
"86490",5,4,20260811
"87507",5,4,20260811
"878573",5,4,20260811
"97120",5,4,20260811
"1047493",5,5,20260811
"1058137",5,5,20260811
"1066569",5,5,20260811
"107059",5,5,20260811
"107131",5,5,20260811
"1101307",5,5,20260811
"1195398",5,5,20260811
"1295300",5,5,20260811
"1298199",5,5,20260811
"1300939",5,5,20260811
"1301936",5,5,20260811
"13098",5,5,20260811
"1311265",5,5,20260811
"13302",5,5,20260811
"13350",5,5,20260811
"13767",5,5,20260811
"1393230",5,5,20260811
"143808",5,5,20260811
"1500224",5,5,20260811
"1504972",5,5,20260811
"1563726",5,5,20260811
"16262",5,5,20260811
"1635496",5,5,20260811
"1651705",5,5,20260811
"1673085",5,5,20260811
"168979",5,5,20260811
"1796426",5,5,20260811
"1815954",5,5,20260811
"1816016",5,5,20260811
"1817540",5,5,20260811
"19630",5,5,20260811
"20010",5,5,20260811
"20585",5,5,20260811
"2167",5,5,20260811
"217748",5,5,20260811
"2200733",5,5,20260811
"2201664",5,5,20260811
"222693",5,5,20260811
"2448313",5,5,20260811
"2450184",5,5,20260811
"2460025",5,5,20260811
"2464631",5,5,20260811
"2484301",5,5,20260811
"2485890",5,5,20260811
"2485913",5,5,20260811
"2586622",5,5,20260811
"2588632",5,5,20260811
"294745",5,5,20260811
"294881",5,5,20260811
"294910",5,5,20260811
"295190",5,5,20260811
"295296",5,5,20260811
"295788",5,5,20260811
"321487",5,5,20260811
"321833",5,5,20260811
"321840",5,5,20260811
"342218",5,5,20260811
"342284",5,5,20260811
"342294",5,5,20260811
"342325",5,5,20260811
"342374",5,5,20260811
"343215",5,5,20260811
"3578390",5,5,20260811
"3578468",5,5,20260811
"369682",5,5,20260811
"371007",5,5,20260811
"373045",5,5,20260811
"373101",5,5,20260811
"377276",5,5,20260811
"3825284",5,5,20260811
"3826178",5,5,20260811
"3826179",5,5,20260811
"3827748",5,5,20260811
"3827759",5,5,20260811
"3830128",5,5,20260811
"3849968",5,5,20260811
"390866",5,5,20260811
"4059217",5,5,20260811
"4069854",5,5,20260811
"415066",5,5,20260811
"41709",5,5,20260811
"419150",5,5,20260811
"420158",5,5,20260811
"422381",5,5,20260811
"424673",5,5,20260811
"424702",5,5,20260811
"427520",5,5,20260811
"428238",5,5,20260811
"430048",5,5,20260811
"430390",5,5,20260811
"43789",5,5,20260811
"450770",5,5,20260811
"455538",5,5,20260811
"460689",5,5,20260811
"471785",5,5,20260811
"480914",5,5,20260811
"520702",5,5,20260811
"62114",5,5,20260811
"624629",5,5,20260811
"62576",5,5,20260811
"62627",5,5,20260811
"64869",5,5,20260811
"64873",5,5,20260811
"65315",5,5,20260811
"665788",5,5,20260811
"670602",5,5,20260811
"673831",5,5,20260811
"692864",5,5,20260811
"701166",5,5,20260811
"730613",5,5,20260811
"76718",5,5,20260811
"85465",5,5,20260811
"855587",5,5,20260811
"85646",5,5,20260811
"86162",5,5,20260811
"87107",5,5,20260811
"89491",5,5,20260811
"96619",5,5,20260811
"984151",5,5,20260811
